group_id,booking_id,journey_id,group_name,group_size,group_type,travelling_together,priority_level
GR000340,BK000340,J000006,Group Demo Group 00340,1,GROUP,True,NORMAL
GR000341,BK000341,J000006,Group Demo Group 00341,2,GROUP,True,NORMAL
GR000342,BK000342,J000006,Friends Demo Group 00342,3,FRIENDS,True,NORMAL
GR000343,BK000343,J000006,Group Demo Group 00343,4,GROUP,True,NORMAL
GR000344,BK000344,J000006,Group Demo Group 00344,3,GROUP,True,NORMAL
GR000345,BK000345,J000006,Group Demo Group 00345,2,GROUP,True,NORMAL
GR000346,BK000346,J000006,Group Demo Group 00346,1,GROUP,True,NORMAL
GR000347,BK000347,J000006,Group Demo Group 00347,1,GROUP,True,NORMAL
GR000348,BK000348,J000006,Couple Demo Group 00348,2,COUPLE,True,NORMAL
GR000349,BK000349,J000006,Group Demo Group 00349,2,GROUP,True,NORMAL
GR000350,BK000350,J000006,Family Demo Group 00350,2,FAMILY,True,NORMAL
GR000351,BK000351,J000006,Couple Demo Group 00351,3,COUPLE,True,NORMAL
GR000352,BK000352,J000006,Couple Demo Group 00352,2,COUPLE,True,NORMAL
GR000353,BK000353,J000006,Family Demo Group 00353,7,FAMILY,True,HIGH
GR000354,BK000354,J000006,Group Demo Group 00354,1,GROUP,True,NORMAL
GR000355,BK000355,J000006,Couple Demo Group 00355,3,COUPLE,True,NORMAL
GR000356,BK000356,J000006,Couple Demo Group 00356,2,COUPLE,True,NORMAL
GR000357,BK000357,J000006,Friends Demo Group 00357,4,FRIENDS,True,NORMAL
GR000358,BK000358,J000006,Friends Demo Group 00358,3,FRIENDS,True,NORMAL
GR000359,BK000359,J000006,Group Demo Group 00359,1,GROUP,True,NORMAL
GR000360,BK000360,J000006,Group Demo Group 00360,3,GROUP,True,NORMAL
GR000361,BK000361,J000006,Group Demo Group 00361,1,GROUP,True,NORMAL
GR000362,BK000362,J000006,Group Demo Group 00362,1,GROUP,True,NORMAL
GR000363,BK000363,J000006,Group Demo Group 00363,1,GROUP,True,NORMAL
GR000364,BK000364,J000006,Group Demo Group 00364,3,GROUP,True,NORMAL
GR000365,BK000365,J000006,Friends Demo Group 00365,4,FRIENDS,True,NORMAL
GR000366,BK000366,J000006,Group Demo Group 00366,1,GROUP,True,NORMAL
GR000367,BK000367,J000006,Group Demo Group 00367,4,GROUP,True,NORMAL
GR000368,BK000368,J000006,Group Demo Group 00368,1,GROUP,True,NORMAL
GR000369,BK000369,J000006,Group Demo Group 00369,2,GROUP,True,NORMAL
GR000370,BK000370,J000006,Couple Demo Group 00370,4,COUPLE,True,NORMAL
GR000371,BK000371,J000006,Couple Demo Group 00371,3,COUPLE,True,NORMAL
GR000372,BK000372,J000006,Couple Demo Group 00372,2,COUPLE,True,NORMAL
GR000373,BK000373,J000006,Group Demo Group 00373,1,GROUP,True,NORMAL
GR000374,BK000374,J000006,Group Demo Group 00374,1,GROUP,True,NORMAL
GR000375,BK000375,J000006,Group Demo Group 00375,1,GROUP,True,NORMAL
GR000376,BK000376,J000006,Couple Demo Group 00376,2,COUPLE,True,NORMAL
GR000377,BK000377,J000006,Group Demo Group 00377,1,GROUP,True,NORMAL
GR000378,BK000378,J000006,Family Demo Group 00378,2,FAMILY,True,NORMAL
GR000379,BK000379,J000006,Couple Demo Group 00379,7,COUPLE,True,HIGH
GR000380,BK000380,J000006,Caregiver Demo Group 00380,6,CAREGIVER,True,HIGH
GR000381,BK000381,J000006,Friends Demo Group 00381,4,FRIENDS,True,NORMAL
GR000382,BK000382,J000006,Family Demo Group 00382,2,FAMILY,True,NORMAL
GR000383,BK000383,J000006,Couple Demo Group 00383,3,COUPLE,True,NORMAL
GR000384,BK000384,J000006,Group Demo Group 00384,3,GROUP,True,NORMAL
GR000385,BK000385,J000006,Group Demo Group 00385,1,GROUP,True,NORMAL
GR000386,BK000386,J000006,Group Demo Group 00386,1,GROUP,True,NORMAL
GR000387,BK000387,J000006,Couple Demo Group 00387,3,COUPLE,True,NORMAL
GR000388,BK000388,J000006,Friends Demo Group 00388,5,FRIENDS,True,NORMAL
GR000389,BK000389,J000006,Group Demo Group 00389,2,GROUP,True,NORMAL
GR000390,BK000390,J000006,Friends Demo Group 00390,3,FRIENDS,True,NORMAL
GR000391,BK000391,J000006,Group Demo Group 00391,1,GROUP,True,NORMAL
GR000392,BK000392,J000006,Couple Demo Group 00392,2,COUPLE,True,NORMAL
GR000393,BK000393,J000006,Group Demo Group 00393,1,GROUP,True,NORMAL
GR000394,BK000394,J000006,Friends Demo Group 00394,3,FRIENDS,True,NORMAL
GR000395,BK000395,J000006,Group Demo Group 00395,4,GROUP,True,NORMAL
GR000396,BK000396,J000006,Family Demo Group 00396,4,FAMILY,True,NORMAL
GR000397,BK000397,J000006,Friends Demo Group 00397,4,FRIENDS,True,NORMAL
GR000398,BK000398,J000006,Family Demo Group 00398,2,FAMILY,True,NORMAL
GR000399,BK000399,J000006,Caregiver Demo Group 00399,4,CAREGIVER,True,HIGH
GR000400,BK000400,J000006,Group Demo Group 00400,1,GROUP,True,NORMAL
GR000401,BK000401,J000006,Friends Demo Group 00401,4,FRIENDS,True,NORMAL
GR000402,BK000402,J000006,Family Demo Group 00402,2,FAMILY,True,NORMAL
GR000403,BK000403,J000007,Group Demo Group 00403,1,GROUP,True,NORMAL
GR000404,BK000404,J000007,Couple Demo Group 00404,6,COUPLE,True,HIGH
GR000405,BK000405,J000007,Friends Demo Group 00405,4,FRIENDS,True,NORMAL
GR000406,BK000406,J000007,Friends Demo Group 00406,3,FRIENDS,True,NORMAL
GR000407,BK000407,J000007,Group Demo Group 00407,4,GROUP,True,NORMAL
GR000408,BK000408,J000007,Family Demo Group 00408,4,FAMILY,True,NORMAL
GR000409,BK000409,J000007,Group Demo Group 00409,1,GROUP,True,NORMAL
GR000410,BK000410,J000007,Couple Demo Group 00410,4,COUPLE,True,NORMAL
GR000411,BK000411,J000007,Group Demo Group 00411,4,GROUP,True,NORMAL
GR000412,BK000412,J000007,Group Demo Group 00412,3,GROUP,True,NORMAL
GR000413,BK000413,J000007,Family Demo Group 00413,3,FAMILY,True,NORMAL
GR000414,BK000414,J000007,Couple Demo Group 00414,4,COUPLE,True,NORMAL
GR000415,BK000415,J000007,Group Demo Group 00415,4,GROUP,True,NORMAL
GR000416,BK000416,J000007,Group Demo Group 00416,1,GROUP,True,NORMAL
GR000417,BK000417,J000007,Group Demo Group 00417,2,GROUP,True,NORMAL
GR000418,BK000418,J000007,Family Demo Group 00418,2,FAMILY,True,NORMAL
GR000419,BK000419,J000007,Group Demo Group 00419,4,GROUP,True,NORMAL
GR000420,BK000420,J000007,Couple Demo Group 00420,2,COUPLE,True,NORMAL
GR000421,BK000421,J000007,Group Demo Group 00421,1,GROUP,True,NORMAL
GR000422,BK000422,J000007,Group Demo Group 00422,1,GROUP,True,NORMAL
GR000423,BK000423,J000007,Group Demo Group 00423,1,GROUP,True,NORMAL
GR000424,BK000424,J000007,Group Demo Group 00424,3,GROUP,True,NORMAL
GR000425,BK000425,J000007,Group Demo Group 00425,2,GROUP,True,NORMAL
GR000426,BK000426,J000007,Friends Demo Group 00426,3,FRIENDS,True,NORMAL
GR000427,BK000427,J000007,Group Demo Group 00427,8,GROUP,True,HIGH
GR000428,BK000428,J000007,Couple Demo Group 00428,2,COUPLE,True,NORMAL
GR000429,BK000429,J000007,Group Demo Group 00429,1,GROUP,True,NORMAL
GR000430,BK000430,J000007,Group Demo Group 00430,1,GROUP,True,NORMAL
GR000431,BK000431,J000007,Family Demo Group 00431,5,FAMILY,True,NORMAL
GR000432,BK000432,J000007,Friends Demo Group 00432,5,FRIENDS,True,NORMAL
GR000433,BK000433,J000007,Friends Demo Group 00433,4,FRIENDS,True,NORMAL
GR000434,BK000434,J000007,Group Demo Group 00434,1,GROUP,True,NORMAL
GR000435,BK000435,J000007,Couple Demo Group 00435,3,COUPLE,True,NORMAL
GR000436,BK000436,J000007,Couple Demo Group 00436,2,COUPLE,True,NORMAL
GR000437,BK000437,J000007,Group Demo Group 00437,1,GROUP,True,NORMAL
GR000438,BK000438,J000007,Family Demo Group 00438,2,FAMILY,True,NORMAL
GR000439,BK000439,J000007,Group Demo Group 00439,1,GROUP,True,NORMAL
GR000440,BK000440,J000007,Couple Demo Group 00440,6,COUPLE,True,HIGH
GR000441,BK000441,J000007,Group Demo Group 00441,1,GROUP,True,NORMAL
GR000442,BK000442,J000007,Group Demo Group 00442,1,GROUP,True,NORMAL
GR000443,BK000443,J000007,Friends Demo Group 00443,2,FRIENDS,True,NORMAL
GR000444,BK000444,J000007,Group Demo Group 00444,3,GROUP,True,NORMAL
GR000445,BK000445,J000007,Family Demo Group 00445,7,FAMILY,True,HIGH
GR000446,BK000446,J000007,Friends Demo Group 00446,3,FRIENDS,True,NORMAL
GR000447,BK000447,J000007,Group Demo Group 00447,1,GROUP,True,NORMAL
GR000448,BK000448,J000007,Family Demo Group 00448,4,FAMILY,True,NORMAL
GR000449,BK000449,J000007,Group Demo Group 00449,1,GROUP,True,NORMAL
GR000450,BK000450,J000007,Group Demo Group 00450,1,GROUP,True,NORMAL
GR000451,BK000451,J000007,Friends Demo Group 00451,2,FRIENDS,True,NORMAL
GR000452,BK000452,J000007,Family Demo Group 00452,4,FAMILY,True,NORMAL
GR000453,BK000453,J000007,Family Demo Group 00453,3,FAMILY,True,NORMAL
GR000454,BK000454,J000007,Group Demo Group 00454,1,GROUP,True,NORMAL
GR000455,BK000455,J000007,Friends Demo Group 00455,6,FRIENDS,True,HIGH
GR000456,BK000456,J000007,Group Demo Group 00456,3,GROUP,True,NORMAL
GR000457,BK000457,J000007,Group Demo Group 00457,6,GROUP,True,HIGH
GR000458,BK000458,J000007,Family Demo Group 00458,2,FAMILY,True,NORMAL
GR000459,BK000459,J000007,Group Demo Group 00459,1,GROUP,True,NORMAL
GR000460,BK000460,J000007,Friends Demo Group 00460,5,FRIENDS,True,NORMAL
GR000461,BK000461,J000007,Group Demo Group 00461,2,GROUP,True,NORMAL
GR000462,BK000462,J000007,Group Demo Group 00462,1,GROUP,True,NORMAL
GR000463,BK000463,J000007,Couple Demo Group 00463,3,COUPLE,True,NORMAL
GR000464,BK000464,J000007,Couple Demo Group 00464,2,COUPLE,True,NORMAL
GR000465,BK000465,J000007,Group Demo Group 00465,2,GROUP,True,NORMAL
GR000466,BK000466,J000007,Group Demo Group 00466,1,GROUP,True,NORMAL
GR000467,BK000467,J000007,Group Demo Group 00467,1,GROUP,True,NORMAL
GR000468,BK000468,J000007,Couple Demo Group 00468,2,COUPLE,True,NORMAL
GR000469,BK000469,J000007,Family Demo Group 00469,3,FAMILY,True,NORMAL
GR000470,BK000470,J000008,Group Demo Group 00470,1,GROUP,True,NORMAL
GR000471,BK000471,J000008,Group Demo Group 00471,1,GROUP,True,NORMAL
GR000472,BK000472,J000008,Family Demo Group 00472,4,FAMILY,True,NORMAL
GR000473,BK000473,J000008,Friends Demo Group 00473,4,FRIENDS,True,NORMAL
GR000474,BK000474,J000008,Group Demo Group 00474,5,GROUP,True,NORMAL
GR000475,BK000475,J000008,Friends Demo Group 00475,2,FRIENDS,True,NORMAL
GR000476,BK000476,J000008,Family Demo Group 00476,4,FAMILY,True,NORMAL
GR000477,BK000477,J000008,Group Demo Group 00477,1,GROUP,True,NORMAL
GR000478,BK000478,J000008,Family Demo Group 00478,2,FAMILY,True,NORMAL
GR000479,BK000479,J000008,Group Demo Group 00479,4,GROUP,True,NORMAL
GR000480,BK000480,J000008,Family Demo Group 00480,4,FAMILY,True,NORMAL
GR000481,BK000481,J000008,Group Demo Group 00481,2,GROUP,True,NORMAL
GR000482,BK000482,J000008,Couple Demo Group 00482,4,COUPLE,True,NORMAL
GR000483,BK000483,J000008,Couple Demo Group 00483,3,COUPLE,True,NORMAL
GR000484,BK000484,J000008,Group Demo Group 00484,1,GROUP,True,NORMAL
GR000485,BK000485,J000008,Friends Demo Group 00485,4,FRIENDS,True,NORMAL
GR000486,BK000486,J000008,Family Demo Group 00486,2,FAMILY,True,NORMAL
GR000487,BK000487,J000008,Group Demo Group 00487,4,GROUP,True,NORMAL
GR000488,BK000488,J000008,Group Demo Group 00488,3,GROUP,True,NORMAL
GR000489,BK000489,J000008,Group Demo Group 00489,2,GROUP,True,NORMAL
GR000490,BK000490,J000008,Group Demo Group 00490,1,GROUP,True,NORMAL
GR000491,BK000491,J000008,Friends Demo Group 00491,2,FRIENDS,True,NORMAL
GR000492,BK000492,J000008,Group Demo Group 00492,3,GROUP,True,NORMAL
GR000493,BK000493,J000008,Group Demo Group 00493,1,GROUP,True,NORMAL
GR000494,BK000494,J000008,Group Demo Group 00494,1,GROUP,True,NORMAL
GR000495,BK000495,J000008,Group Demo Group 00495,4,GROUP,True,NORMAL
GR000496,BK000496,J000008,Group Demo Group 00496,1,GROUP,True,NORMAL
GR000497,BK000497,J000008,Group Demo Group 00497,2,GROUP,True,NORMAL
GR000498,BK000498,J000008,Family Demo Group 00498,2,FAMILY,True,NORMAL
GR000499,BK000499,J000008,Friends Demo Group 00499,2,FRIENDS,True,NORMAL
GR000500,BK000500,J000008,Family Demo Group 00500,4,FAMILY,True,NORMAL
GR000501,BK000501,J000008,Family Demo Group 00501,3,FAMILY,True,NORMAL
GR000502,BK000502,J000008,Group Demo Group 00502,1,GROUP,True,NORMAL
GR000503,BK000503,J000008,Friends Demo Group 00503,2,FRIENDS,True,NORMAL
GR000504,BK000504,J000008,Family Demo Group 00504,4,FAMILY,True,NORMAL
GR000505,BK000505,J000008,Group Demo Group 00505,2,GROUP,True,NORMAL
GR000506,BK000506,J000008,Couple Demo Group 00506,4,COUPLE,True,NORMAL
GR000507,BK000507,J000008,Group Demo Group 00507,1,GROUP,True,NORMAL
GR000508,BK000508,J000008,Family Demo Group 00508,4,FAMILY,True,NORMAL
GR000509,BK000509,J000008,Family Demo Group 00509,3,FAMILY,True,NORMAL
GR000510,BK000510,J000008,Couple Demo Group 00510,4,COUPLE,True,NORMAL
GR000511,BK000511,J000008,Friends Demo Group 00511,2,FRIENDS,True,NORMAL
GR000512,BK000512,J000008,Group Demo Group 00512,1,GROUP,True,NORMAL
GR000513,BK000513,J000008,Group Demo Group 00513,1,GROUP,True,NORMAL
GR000514,BK000514,J000008,Group Demo Group 00514,1,GROUP,True,NORMAL
GR000515,BK000515,J000008,Group Demo Group 00515,8,GROUP,True,HIGH
GR000516,BK000516,J000008,Group Demo Group 00516,1,GROUP,True,NORMAL
GR000517,BK000517,J000008,Group Demo Group 00517,1,GROUP,True,NORMAL
GR000518,BK000518,J000008,Group Demo Group 00518,1,GROUP,True,NORMAL
GR000519,BK000519,J000008,Couple Demo Group 00519,3,COUPLE,True,NORMAL
GR000520,BK000520,J000008,Group Demo Group 00520,1,GROUP,True,NORMAL
GR000521,BK000521,J000008,Group Demo Group 00521,2,GROUP,True,NORMAL
GR000522,BK000522,J000008,Friends Demo Group 00522,3,FRIENDS,True,NORMAL
GR000523,BK000523,J000008,Friends Demo Group 00523,2,FRIENDS,True,NORMAL
GR000524,BK000524,J000008,Family Demo Group 00524,8,FAMILY,True,HIGH
GR000525,BK000525,J000008,Family Demo Group 00525,3,FAMILY,True,NORMAL
GR000526,BK000526,J000008,Couple Demo Group 00526,4,COUPLE,True,NORMAL
GR000527,BK000527,J000008,Couple Demo Group 00527,3,COUPLE,True,NORMAL
GR000528,BK000528,J000008,Family Demo Group 00528,4,FAMILY,True,NORMAL
GR000529,BK000529,J000008,Group Demo Group 00529,2,GROUP,True,NORMAL
GR000530,BK000530,J000008,Family Demo Group 00530,2,FAMILY,True,NORMAL
GR000531,BK000531,J000008,Couple Demo Group 00531,3,COUPLE,True,NORMAL
GR000532,BK000532,J000008,Group Demo Group 00532,1,GROUP,True,NORMAL
GR000533,BK000533,J000008,Friends Demo Group 00533,8,FRIENDS,True,HIGH
GR000534,BK000534,J000008,Family Demo Group 00534,2,FAMILY,True,NORMAL
GR000535,BK000535,J000008,Group Demo Group 00535,4,GROUP,True,NORMAL
GR000536,BK000536,J000008,Friends Demo Group 00536,5,FRIENDS,True,NORMAL
GR000537,BK000537,J000009,Friends Demo Group 00537,8,FRIENDS,True,HIGH
GR000538,BK000538,J000009,Family Demo Group 00538,2,FAMILY,True,NORMAL
GR000539,BK000539,J000009,Group Demo Group 00539,1,GROUP,True,NORMAL
GR000540,BK000540,J000009,Couple Demo Group 00540,6,COUPLE,True,HIGH
GR000541,BK000541,J000009,Group Demo Group 00541,2,GROUP,True,NORMAL
GR000542,BK000542,J000009,Couple Demo Group 00542,4,COUPLE,True,NORMAL
GR000543,BK000543,J000009,Friends Demo Group 00543,6,FRIENDS,True,HIGH
GR000544,BK000544,J000009,Couple Demo Group 00544,2,COUPLE,True,NORMAL
GR000545,BK000545,J000009,Group Demo Group 00545,1,GROUP,True,NORMAL
GR000546,BK000546,J000009,Family Demo Group 00546,2,FAMILY,True,NORMAL
GR000547,BK000547,J000009,Group Demo Group 00547,4,GROUP,True,NORMAL
GR000548,BK000548,J000009,Family Demo Group 00548,4,FAMILY,True,NORMAL
GR000549,BK000549,J000009,Family Demo Group 00549,3,FAMILY,True,NORMAL
GR000550,BK000550,J000009,Family Demo Group 00550,2,FAMILY,True,NORMAL
GR000551,BK000551,J000009,Group Demo Group 00551,1,GROUP,True,NORMAL
GR000552,BK000552,J000009,Group Demo Group 00552,1,GROUP,True,NORMAL
GR000553,BK000553,J000009,Group Demo Group 00553,1,GROUP,True,NORMAL
GR000554,BK000554,J000009,Couple Demo Group 00554,4,COUPLE,True,NORMAL
GR000555,BK000555,J000009,Group Demo Group 00555,1,GROUP,True,NORMAL
GR000556,BK000556,J000009,Couple Demo Group 00556,2,COUPLE,True,NORMAL
GR000557,BK000557,J000009,Group Demo Group 00557,2,GROUP,True,NORMAL
GR000558,BK000558,J000009,Friends Demo Group 00558,3,FRIENDS,True,NORMAL
GR000559,BK000559,J000009,Group Demo Group 00559,8,GROUP,True,HIGH
GR000560,BK000560,J000009,Group Demo Group 00560,1,GROUP,True,NORMAL
GR000561,BK000561,J000009,Family Demo Group 00561,7,FAMILY,True,HIGH
GR000562,BK000562,J000009,Family Demo Group 00562,6,FAMILY,True,HIGH
GR000563,BK000563,J000009,Friends Demo Group 00563,6,FRIENDS,True,HIGH
GR000564,BK000564,J000009,Group Demo Group 00564,3,GROUP,True,NORMAL
GR000565,BK000565,J000009,Family Demo Group 00565,3,FAMILY,True,NORMAL
GR000566,BK000566,J000009,Family Demo Group 00566,2,FAMILY,True,NORMAL
GR000567,BK000567,J000009,Group Demo Group 00567,1,GROUP,True,NORMAL
GR000568,BK000568,J000009,Family Demo Group 00568,4,FAMILY,True,NORMAL
GR000569,BK000569,J000009,Group Demo Group 00569,2,GROUP,True,NORMAL
GR000570,BK000570,J000009,Family Demo Group 00570,2,FAMILY,True,NORMAL
GR000571,BK000571,J000009,Friends Demo Group 00571,2,FRIENDS,True,NORMAL
GR000572,BK000572,J000009,Group Demo Group 00572,1,GROUP,True,NORMAL
GR000573,BK000573,J000009,Friends Demo Group 00573,4,FRIENDS,True,NORMAL
GR000574,BK000574,J000009,Family Demo Group 00574,2,FAMILY,True,NORMAL
GR000575,BK000575,J000009,Couple Demo Group 00575,3,COUPLE,True,NORMAL
GR000576,BK000576,J000009,Group Demo Group 00576,1,GROUP,True,NORMAL
GR000577,BK000577,J000009,Group Demo Group 00577,2,GROUP,True,NORMAL
GR000578,BK000578,J000009,Group Demo Group 00578,1,GROUP,True,NORMAL
GR000579,BK000579,J000009,Friends Demo Group 00579,6,FRIENDS,True,HIGH
GR000580,BK000580,J000009,Couple Demo Group 00580,2,COUPLE,True,NORMAL
GR000581,BK000581,J000009,Group Demo Group 00581,1,GROUP,True,NORMAL
GR000582,BK000582,J000009,Family Demo Group 00582,2,FAMILY,True,NORMAL
GR000583,BK000583,J000009,Group Demo Group 00583,1,GROUP,True,NORMAL
GR000584,BK000584,J000009,Group Demo Group 00584,7,GROUP,True,HIGH
GR000585,BK000585,J000009,Group Demo Group 00585,2,GROUP,True,NORMAL
GR000586,BK000586,J000009,Group Demo Group 00586,1,GROUP,True,NORMAL
GR000587,BK000587,J000009,Family Demo Group 00587,5,FAMILY,True,NORMAL
GR000588,BK000588,J000009,Couple Demo Group 00588,6,COUPLE,True,HIGH
GR000589,BK000589,J000009,Group Demo Group 00589,2,GROUP,True,NORMAL
GR000590,BK000590,J000009,Friends Demo Group 00590,3,FRIENDS,True,NORMAL
GR000591,BK000591,J000009,Couple Demo Group 00591,3,COUPLE,True,NORMAL
GR000592,BK000592,J000009,Couple Demo Group 00592,2,COUPLE,True,NORMAL
GR000593,BK000593,J000009,Group Demo Group 00593,2,GROUP,True,NORMAL
GR000594,BK000594,J000009,Friends Demo Group 00594,3,FRIENDS,True,NORMAL
GR000595,BK000595,J000009,Group Demo Group 00595,1,GROUP,True,NORMAL
GR000596,BK000596,J000009,Group Demo Group 00596,3,GROUP,True,NORMAL
GR000597,BK000597,J000009,Group Demo Group 00597,2,GROUP,True,NORMAL
GR000598,BK000598,J000009,Group Demo Group 00598,1,GROUP,True,NORMAL
GR000599,BK000599,J000009,Couple Demo Group 00599,3,COUPLE,True,NORMAL
GR000600,BK000600,J000009,Group Demo Group 00600,1,GROUP,True,NORMAL
GR000601,BK000601,J000009,Family Demo Group 00601,3,FAMILY,True,NORMAL
GR000602,BK000602,J000009,Couple Demo Group 00602,4,COUPLE,True,NORMAL
GR000603,BK000603,J000009,Couple Demo Group 00603,3,COUPLE,True,NORMAL
GR000604,BK000604,J000010,Couple Demo Group 00604,2,COUPLE,True,NORMAL
GR000605,BK000605,J000010,Family Demo Group 00605,3,FAMILY,True,NORMAL
GR000606,BK000606,J000010,Family Demo Group 00606,2,FAMILY,True,NORMAL
GR000607,BK000607,J000010,Group Demo Group 00607,4,GROUP,True,NORMAL
GR000608,BK000608,J000010,Group Demo Group 00608,3,GROUP,True,NORMAL
GR000609,BK000609,J000010,Group Demo Group 00609,2,GROUP,True,NORMAL
GR000610,BK000610,J000010,Couple Demo Group 00610,8,COUPLE,True,HIGH
GR000611,BK000611,J000010,Group Demo Group 00611,4,GROUP,True,NORMAL
GR000612,BK000612,J000010,Group Demo Group 00612,3,GROUP,True,NORMAL
GR000613,BK000613,J000010,Group Demo Group 00613,2,GROUP,True,NORMAL
GR000614,BK000614,J000010,Group Demo Group 00614,1,GROUP,True,NORMAL
GR000615,BK000615,J000010,Family Demo Group 00615,5,FAMILY,True,NORMAL
GR000616,BK000616,J000010,Couple Demo Group 00616,2,COUPLE,True,NORMAL
GR000617,BK000617,J000010,Friends Demo Group 00617,4,FRIENDS,True,NORMAL
GR000618,BK000618,J000010,Group Demo Group 00618,1,GROUP,True,NORMAL
GR000619,BK000619,J000010,Friends Demo Group 00619,2,FRIENDS,True,NORMAL
GR000620,BK000620,J000010,Family Demo Group 00620,4,FAMILY,True,NORMAL
GR000621,BK000621,J000010,Friends Demo Group 00621,4,FRIENDS,True,NORMAL
GR000622,BK000622,J000010,Family Demo Group 00622,2,FAMILY,True,NORMAL
GR000623,BK000623,J000010,Friends Demo Group 00623,2,FRIENDS,True,NORMAL
GR000624,BK000624,J000010,Couple Demo Group 00624,2,COUPLE,True,NORMAL
GR000625,BK000625,J000010,Family Demo Group 00625,3,FAMILY,True,NORMAL
GR000626,BK000626,J000010,Family Demo Group 00626,2,FAMILY,True,NORMAL
GR000627,BK000627,J000010,Couple Demo Group 00627,3,COUPLE,True,NORMAL
GR000628,BK000628,J000010,Group Demo Group 00628,1,GROUP,True,NORMAL
GR000629,BK000629,J000010,Family Demo Group 00629,3,FAMILY,True,NORMAL
GR000630,BK000630,J000010,Group Demo Group 00630,1,GROUP,True,NORMAL
GR000631,BK000631,J000010,Group Demo Group 00631,1,GROUP,True,NORMAL
GR000632,BK000632,J000010,Couple Demo Group 00632,2,COUPLE,True,NORMAL
GR000633,BK000633,J000010,Group Demo Group 00633,2,GROUP,True,NORMAL
GR000634,BK000634,J000010,Family Demo Group 00634,2,FAMILY,True,NORMAL
GR000635,BK000635,J000010,Family Demo Group 00635,5,FAMILY,True,NORMAL
GR000636,BK000636,J000010,Family Demo Group 00636,4,FAMILY,True,NORMAL
GR000637,BK000637,J000010,Group Demo Group 00637,2,GROUP,True,NORMAL
GR000638,BK000638,J000010,Family Demo Group 00638,2,FAMILY,True,NORMAL
GR000639,BK000639,J000010,Couple Demo Group 00639,3,COUPLE,True,NORMAL
GR000640,BK000640,J000010,Group Demo Group 00640,1,GROUP,True,NORMAL
