preference_id,passenger_id,journey_id,preferred_berth_type,preferred_coach,willing_to_exchange,exchange_same_coach_only,exchange_same_class_only,special_note
PR0000482,P000508,J000003,LOWER,,False,False,True,
PR0000483,P000509,J000003,LOWER,,False,False,True,
PR0000484,P000512,J000003,LOWER,B3,False,True,True,
PR0000485,P000513,J000003,LOWER,B3,False,True,True,
PR0000486,P000514,J000003,LOWER,B3,False,True,True,
PR0000487,P000515,J000003,LOWER,B3,False,True,True,
PR0000488,P000516,J000003,LOWER,B1,True,True,True,
PR0000489,P000517,J000003,LOWER,B1,True,False,True,
PR0000490,P000518,J000003,LOWER,,False,False,True,
PR0000491,P000519,J000003,LOWER,,False,False,True,
PR0000492,P000520,J000003,LOWER,B1,True,True,False,
PR0000493,P000521,J000003,LOWER,B1,True,True,True,
PR0000494,P000522,J000003,LOWER,B1,True,True,True,
PR0000495,P000523,J000003,LOWER,B3,False,True,True,
PR0000496,P000524,J000003,LOWER,S1,True,True,True,
PR0000497,P000525,J000003,LOWER,S1,True,True,True,
PR0000498,P000526,J000003,LOWER,B1,True,True,True,
PR0000499,P000527,J000003,LOWER,,True,False,True,
PR0000500,P000528,J000003,LOWER,B1,False,False,True,
PR0000501,P000529,J000003,LOWER,,False,False,True,
PR0000502,P000530,J000003,LOWER,B3,False,True,True,
PR0000503,P000531,J000003,LOWER,B2,True,True,True,Synthetic senior prefers lower berth.
PR0000504,P000532,J000003,LOWER,B2,True,True,True,
PR0000505,P000533,J000003,LOWER,B2,True,True,True,
PR0000506,P000534,J000003,LOWER,B2,True,True,True,
PR0000507,P000535,J000003,LOWER,B2,True,True,True,
PR0000508,P000536,J000003,LOWER,B2,True,True,True,
PR0000509,P000537,J000003,LOWER,,True,False,True,
PR0000510,P000538,J000003,LOWER,,False,False,True,
PR0000511,P000539,J000003,LOWER,B2,False,False,True,
PR0000512,P000540,J000003,LOWER,B2,True,True,False,
PR0000513,P000541,J000003,LOWER,B2,True,True,True,
PR0000514,P000542,J000003,LOWER,B2,True,True,True,
PR0000515,P000543,J000003,LOWER,B2,True,True,True,
PR0000516,P000544,J000003,LOWER,B1,True,True,True,
PR0000517,P000545,J000003,LOWER,B1,True,True,True,
PR0000518,P000546,J000003,LOWER,B1,True,True,True,
PR0000519,P000547,J000003,LOWER,,True,False,True,
PR0000520,P000548,J000003,LOWER,,False,False,True,
PR0000521,P000549,J000003,LOWER,,False,False,True,
PR0000522,P000550,J000003,LOWER,B3,False,True,True,
PR0000523,P000551,J000003,LOWER,B2,True,True,True,
PR0000524,P000552,J000003,LOWER,B2,True,True,True,
PR0000525,P000553,J000003,LOWER,B2,True,True,True,
PR0000526,P000554,J000003,LOWER,B2,True,True,True,
PR0000527,P000555,J000003,LOWER,B2,True,True,True,
PR0000528,P000556,J000003,LOWER,S1,True,True,True,
PR0000529,P000557,J000003,LOWER,,True,False,True,
PR0000530,P000558,J000003,LOWER,,False,False,True,
PR0000531,P000559,J000003,LOWER,,False,False,True,
PR0000532,P000560,J000003,LOWER,B3,False,True,False,
PR0000533,P000561,J000003,LOWER,B2,True,True,True,
PR0000534,P000562,J000003,LOWER,B2,True,True,True,
PR0000535,P000563,J000003,LOWER,B2,True,True,True,
PR0000536,P000564,J000003,LOWER,B2,True,True,True,
PR0000537,P000565,J000003,LOWER,B2,True,True,True,
PR0000538,P000566,J000003,LOWER,B2,True,True,True,
PR0000539,P000567,J000003,LOWER,,True,False,True,
PR0000540,P000568,J000003,LOWER,,False,False,True,
PR0000541,P000569,J000003,LOWER,,False,False,True,Synthetic child is part of a family group.
PR0000542,P000570,J000003,LOWER,B1,True,True,True,
PR0000543,P000571,J000003,LOWER,B1,True,True,True,
PR0000544,P000572,J000003,LOWER,B3,False,True,True,
PR0000545,P000573,J000003,LOWER,B3,False,True,True,
PR0000546,P000574,J000003,LOWER,B3,False,True,True,
PR0000547,P000575,J000003,LOWER,B3,False,True,True,
PR0000548,P000576,J000003,LOWER,B3,False,True,True,
PR0000549,P000577,J000003,LOWER,,True,False,True,
PR0000550,P000578,J000003,LOWER,,False,False,True,
PR0000551,P000579,J000003,LOWER,,False,False,True,
PR0000552,P000580,J000003,LOWER,B1,True,True,False,
PR0000553,P000581,J000003,LOWER,B1,True,True,True,
PR0000554,P000582,J000003,LOWER,B3,False,True,True,
PR0000555,P000583,J000003,LOWER,B3,False,True,True,
PR0000556,P000584,J000003,LOWER,B3,False,True,True,
PR0000557,P000585,J000003,LOWER,B1,True,True,True,
PR0000558,P000586,J000003,LOWER,B1,True,True,True,
PR0000559,P000587,J000003,LOWER,,True,False,True,
PR0000560,P000588,J000003,LOWER,,False,False,True,
PR0000561,P000589,J000003,LOWER,,False,False,True,
PR0000562,P000590,J000003,LOWER,B1,True,True,True,
PR0000563,P000591,J000003,LOWER,B1,True,True,True,
PR0000564,P000592,J000003,LOWER,B1,True,True,True,
PR0000565,P000593,J000003,LOWER,B1,True,True,True,
PR0000566,P000594,J000003,LOWER,B1,True,True,True,
PR0000567,P000595,J000003,LOWER,B1,True,True,True,
PR0000568,P000596,J000003,LOWER,B1,True,True,True,
PR0000569,P000597,J000003,LOWER,,True,False,True,
PR0000570,P000598,J000003,LOWER,,False,False,True,
PR0000571,P000599,J000003,LOWER,,False,False,True,
PR0000572,P000606,J000003,LOWER,B3,True,True,True,
PR0000573,P000607,J000003,LOWER,,True,True,True,
PR0000574,P000609,J000003,LOWER,,False,False,True,
PR0000575,P000610,J000003,LOWER,B3,False,True,True,
PR0000576,P000611,J000004,LOWER,B1,True,True,True,
PR0000577,P000612,J000004,LOWER,B1,True,True,True,
PR0000578,P000613,J000004,LOWER,B1,True,True,True,
PR0000579,P000614,J000004,LOWER,B1,True,True,True,
PR0000580,P000615,J000004,LOWER,B2,True,True,True,
PR0000581,P000616,J000004,LOWER,B1,True,True,True,
PR0000582,P000617,J000004,LOWER,,True,False,True,
PR0000583,P000618,J000004,LOWER,,False,False,True,
PR0000584,P000619,J000004,LOWER,,False,False,True,
PR0000585,P000620,J000004,LOWER,B2,True,True,False,
PR0000586,P000621,J000004,LOWER,B2,True,True,True,
PR0000587,P000622,J000004,LOWER,B2,True,True,True,
PR0000588,P000623,J000004,LOWER,B2,True,True,True,
PR0000589,P000624,J000004,LOWER,B2,True,True,True,
PR0000590,P000625,J000004,LOWER,B2,True,True,True,
PR0000591,P000626,J000004,LOWER,B3,True,True,True,
PR0000592,P000627,J000004,LOWER,B3,True,False,True,
PR0000593,P000628,J000004,LOWER,,False,False,True,
PR0000594,P000629,J000004,LOWER,,False,False,True,
PR0000595,P000630,J000004,LOWER,B3,True,True,True,
PR0000596,P000631,J000004,LOWER,B1,True,True,True,
PR0000597,P000632,J000004,LOWER,B1,True,True,True,
PR0000598,P000633,J000004,LOWER,B1,True,True,True,
PR0000599,P000634,J000004,LOWER,B1,True,True,True,
PR0000600,P000635,J000004,LOWER,B1,True,True,True,
PR0000601,P000636,J000004,LOWER,B2,True,True,True,
PR0000602,P000637,J000004,LOWER,,True,False,True,
PR0000603,P000638,J000004,LOWER,B2,False,False,True,
PR0000604,P000639,J000004,LOWER,,False,False,True,
PR0000605,P000640,J000004,LOWER,B2,True,True,False,
PR0000606,P000641,J000004,LOWER,B2,True,True,True,
PR0000607,P000642,J000004,LOWER,B1,True,True,True,
PR0000608,P000643,J000004,LOWER,B1,True,True,True,
PR0000609,P000644,J000004,LOWER,B1,True,True,True,
PR0000610,P000645,J000004,LOWER,B1,True,True,True,
PR0000611,P000646,J000004,LOWER,B1,True,True,True,
PR0000612,P000647,J000004,LOWER,,True,False,True,
PR0000613,P000648,J000004,LOWER,,False,False,True,
PR0000614,P000649,J000004,LOWER,B1,False,False,True,
PR0000615,P000650,J000004,LOWER,B1,True,True,True,
PR0000616,P000651,J000004,LOWER,B1,True,True,True,
PR0000617,P000652,J000004,LOWER,B1,True,True,True,
PR0000618,P000653,J000004,LOWER,B1,True,True,True,
PR0000619,P000654,J000004,LOWER,B1,True,True,True,
PR0000620,P000655,J000004,LOWER,B1,True,True,True,
PR0000621,P000656,J000004,LOWER,B2,True,True,True,
PR0000622,P000657,J000004,LOWER,,True,False,True,
PR0000623,P000658,J000004,LOWER,,False,False,True,
PR0000624,P000659,J000004,LOWER,,False,False,True,
PR0000625,P000660,J000004,LOWER,B2,True,True,False,
PR0000626,P000661,J000004,LOWER,B2,True,True,True,
PR0000627,P000662,J000004,LOWER,B2,True,True,True,
PR0000628,P000663,J000004,LOWER,B2,True,True,True,
PR0000629,P000664,J000004,LOWER,B2,True,True,True,
PR0000630,P000665,J000004,LOWER,B2,True,True,True,
PR0000631,P000666,J000004,LOWER,B2,True,True,True,
PR0000632,P000667,J000004,LOWER,,True,False,True,
PR0000633,P000668,J000004,LOWER,,False,False,True,
PR0000634,P000669,J000004,LOWER,,False,False,True,
PR0000635,P000670,J000004,LOWER,B3,True,True,True,
PR0000636,P000671,J000004,LOWER,B1,True,True,True,
PR0000637,P000672,J000004,LOWER,B1,True,True,True,
PR0000638,P000673,J000004,LOWER,B1,True,True,True,
PR0000639,P000674,J000004,LOWER,B1,True,True,True,
PR0000640,P000675,J000004,LOWER,B3,True,True,True,
PR0000641,P000676,J000004,LOWER,B1,True,True,True,
PR0000642,P000677,J000004,LOWER,,True,False,True,
PR0000643,P000678,J000004,LOWER,,False,False,True,
PR0000644,P000679,J000004,LOWER,,False,False,True,
PR0000645,P000680,J000004,LOWER,B2,True,True,False,
PR0000646,P000681,J000004,LOWER,B2,True,True,True,
PR0000647,P000682,J000004,LOWER,B2,True,True,True,
PR0000648,P000683,J000004,LOWER,B2,True,True,True,
PR0000649,P000684,J000004,LOWER,B2,True,True,True,
PR0000650,P000685,J000004,LOWER,B2,True,True,True,
PR0000651,P000686,J000004,LOWER,B2,True,True,True,
PR0000652,P000687,J000004,LOWER,,True,False,True,
PR0000653,P000688,J000004,LOWER,,False,False,True,
PR0000654,P000689,J000004,LOWER,,False,False,True,
PR0000655,P000690,J000004,LOWER,B2,True,True,True,
PR0000656,P000691,J000004,LOWER,B2,True,True,True,
PR0000657,P000692,J000004,LOWER,B1,True,True,True,
PR0000658,P000693,J000004,LOWER,B1,True,True,True,
PR0000659,P000694,J000004,LOWER,B1,True,True,True,
PR0000660,P000695,J000004,LOWER,B1,True,True,True,
PR0000661,P000696,J000004,LOWER,S1,True,True,True,
PR0000662,P000697,J000004,LOWER,,True,False,True,
PR0000663,P000698,J000004,LOWER,,False,False,True,
PR0000664,P000699,J000004,LOWER,,False,False,True,
PR0000665,P000700,J000004,LOWER,B1,True,True,False,
PR0000666,P000701,J000004,LOWER,B1,True,True,True,
PR0000667,P000702,J000004,LOWER,B3,True,True,True,
PR0000668,P000703,J000004,LOWER,B3,True,True,True,
PR0000669,P000704,J000004,LOWER,B2,True,True,True,
PR0000670,P000705,J000004,LOWER,B2,True,True,True,
PR0000671,P000706,J000004,LOWER,B2,True,True,True,
PR0000672,P000707,J000004,LOWER,,True,False,True,
PR0000673,P000708,J000004,LOWER,,False,False,True,
PR0000674,P000709,J000004,LOWER,,False,False,True,Synthetic child is part of a family group.
PR0000675,P000710,J000004,LOWER,B2,True,True,True,
PR0000676,P000711,J000004,LOWER,B2,True,True,True,
PR0000677,P000712,J000004,LOWER,B2,True,True,True,
PR0000678,P000713,J000004,LOWER,B2,True,True,True,
PR0000679,P000714,J000004,LOWER,B2,True,True,True,
PR0000680,P000715,J000004,LOWER,B2,True,True,True,
PR0000681,P000716,J000004,LOWER,B2,True,True,True,
PR0000682,P000719,J000004,LOWER,,False,False,True,Synthetic senior prefers lower berth.
PR0000683,P000720,J000004,LOWER,B1,True,True,False,
PR0000684,P000721,J000004,LOWER,B1,True,True,True,
PR0000685,P000722,J000004,LOWER,B3,True,True,True,
PR0000686,P000723,J000004,LOWER,B3,True,True,True,
PR0000687,P000724,J000004,LOWER,B3,True,True,True,
PR0000688,P000725,J000004,LOWER,S1,True,True,True,
PR0000689,P000726,J000004,LOWER,S1,True,True,True,
PR0000690,P000727,J000004,LOWER,,True,False,True,
PR0000691,P000728,J000004,LOWER,,False,False,True,
PR0000692,P000729,J000004,LOWER,,False,False,True,
PR0000693,P000730,J000004,LOWER,B2,True,True,True,
PR0000694,P000731,J000004,LOWER,B2,True,True,True,
PR0000695,P000732,J000004,LOWER,B2,True,True,True,
PR0000696,P000733,J000004,LOWER,B2,True,True,True,
PR0000697,P000734,J000004,LOWER,B2,True,True,True,
PR0000698,P000735,J000004,LOWER,B3,True,True,True,
PR0000699,P000736,J000004,LOWER,B3,True,True,True,
PR0000700,P000737,J000004,LOWER,B3,True,False,True,
PR0000701,P000738,J000004,LOWER,,False,False,True,
PR0000702,P000739,J000004,LOWER,,False,False,True,
PR0000703,P000740,J000004,LOWER,B1,True,True,False,
PR0000704,P000741,J000004,LOWER,B1,True,True,True,
PR0000705,P000742,J000004,LOWER,B1,True,True,True,
PR0000706,P000745,J000004,LOWER,B3,True,True,True,
PR0000707,P000746,J000004,LOWER,B3,True,True,True,
PR0000708,P000747,J000004,LOWER,,True,False,True,
PR0000709,P000748,J000004,LOWER,B3,False,False,True,
PR0000710,P000749,J000004,LOWER,,False,False,True,
PR0000711,P000750,J000004,LOWER,S1,True,True,True,
PR0000712,P000751,J000004,LOWER,S1,True,True,True,
PR0000713,P000752,J000004,LOWER,S1,True,True,True,
PR0000714,P000753,J000004,LOWER,B3,True,True,True,
PR0000715,P000754,J000004,LOWER,B3,True,True,True,
PR0000716,P000755,J000004,LOWER,B3,True,True,True,
PR0000717,P000756,J000004,LOWER,B2,True,True,True,
PR0000718,P000757,J000004,LOWER,,True,False,True,
PR0000719,P000758,J000004,LOWER,,False,False,True,
PR0000720,P000759,J000004,LOWER,B2,False,False,True,
PR0000721,P000760,J000004,LOWER,B2,True,True,False,
PR0000722,P000761,J000004,LOWER,B2,True,True,True,
PR0000723,P000762,J000004,LOWER,B2,True,True,True,
PR0000724,P000763,J000004,LOWER,B3,True,True,True,
PR0000725,P000764,J000004,LOWER,B3,True,True,True,
PR0000726,P000765,J000004,LOWER,B3,True,True,True,
PR0000727,P000766,J000004,LOWER,B3,True,True,True,
PR0000728,P000767,J000004,LOWER,,True,False,True,
PR0000729,P000768,J000004,LOWER,,False,False,True,
PR0000730,P000769,J000004,LOWER,,False,False,True,
PR0000731,P000770,J000004,LOWER,B1,True,True,True,
PR0000732,P000771,J000004,LOWER,B1,True,True,True,
PR0000733,P000772,J000004,LOWER,B1,True,True,True,
PR0000734,P000773,J000004,LOWER,B1,True,True,True,
PR0000735,P000774,J000004,LOWER,B1,True,True,True,
PR0000736,P000775,J000004,LOWER,B1,True,True,True,
PR0000737,P000776,J000004,LOWER,B1,True,True,True,
PR0000738,P000777,J000004,LOWER,,True,False,True,
PR0000739,P000778,J000004,LOWER,,False,False,True,
PR0000740,P000779,J000004,LOWER,,False,False,True,
PR0000741,P000780,J000004,LOWER,B3,True,True,False,
PR0000742,P000781,J000004,LOWER,S1,True,True,True,
PR0000743,P000782,J000004,LOWER,B3,True,True,True,
PR0000744,P000783,J000004,LOWER,B3,True,True,True,
PR0000745,P000784,J000004,LOWER,B3,True,True,True,
PR0000746,P000785,J000004,LOWER,B3,True,True,True,
PR0000747,P000786,J000004,LOWER,B3,True,True,True,
PR0000748,P000787,J000004,LOWER,,True,False,True,
PR0000749,P000788,J000004,LOWER,,False,False,True,
PR0000750,P000789,J000004,LOWER,,False,False,True,
PR0000751,P000790,J000004,LOWER,B3,True,True,True,
PR0000752,P000791,J000004,LOWER,B3,True,True,True,
PR0000753,P000792,J000004,LOWER,B3,True,True,True,
PR0000754,P000793,J000004,LOWER,B3,True,True,True,
PR0000755,P000794,J000004,LOWER,B1,True,True,True,
PR0000756,P000795,J000004,LOWER,B1,True,True,True,
PR0000757,P000796,J000004,LOWER,B1,True,True,True,
PR0000758,P000797,J000004,LOWER,,True,False,True,
PR0000759,P000798,J000004,LOWER,,False,False,True,Synthetic senior prefers lower berth.
PR0000760,P000799,J000004,LOWER,,False,False,True,
PR0000761,P000800,J000004,LOWER,S1,True,True,False,
PR0000762,P000801,J000004,LOWER,S1,True,True,True,
PR0000763,P000802,J000004,LOWER,B3,True,True,True,
PR0000764,P000803,J000004,LOWER,B3,True,True,True,
PR0000765,P000804,J000004,LOWER,B1,True,True,True,
PR0000766,P000805,J000004,LOWER,B1,True,True,True,
PR0000767,P000806,J000004,LOWER,B1,True,True,True,
PR0000768,P000807,J000004,LOWER,,True,False,True,
PR0000769,P000810,J000004,LOWER,B3,True,True,True,
PR0000770,P000811,J000004,LOWER,B3,True,True,True,
PR0000771,P000812,J000004,LOWER,B1,True,True,True,
PR0000772,P000813,J000004,LOWER,B1,True,True,True,
PR0000773,P000814,J000004,LOWER,B1,True,True,True,
PR0000774,P000815,J000004,LOWER,B1,True,True,True,
PR0000775,P000816,J000004,LOWER,B2,True,True,True,
PR0000776,P000817,J000004,LOWER,,True,False,True,
PR0000777,P000818,J000004,LOWER,,False,False,True,
PR0000778,P000819,J000004,LOWER,,False,False,True,
PR0000779,P000820,J000004,LOWER,B2,True,True,False,
PR0000780,P000821,J000004,LOWER,B2,True,True,True,
PR0000781,P000822,J000004,LOWER,B3,True,True,True,
PR0000782,P000823,J000005,LOWER,B1,True,True,True,
PR0000783,P000824,J000005,LOWER,S1,True,True,True,
PR0000784,P000825,J000005,LOWER,B2,True,True,True,
PR0000785,P000826,J000005,LOWER,B2,True,True,True,
PR0000786,P000827,J000005,LOWER,,True,False,True,
PR0000787,P000828,J000005,LOWER,,False,False,True,
PR0000788,P000829,J000005,LOWER,,False,False,True,
PR0000789,P000830,J000005,LOWER,B2,True,True,True,
PR0000790,P000831,J000005,LOWER,B2,True,True,True,
PR0000791,P000832,J000005,LOWER,B2,True,True,True,
PR0000792,P000833,J000005,LOWER,B2,True,True,True,
PR0000793,P000834,J000005,LOWER,B2,True,True,True,
PR0000794,P000835,J000005,LOWER,B2,True,True,True,
PR0000795,P000836,J000005,LOWER,B2,True,True,True,
PR0000796,P000837,J000005,LOWER,,True,False,True,
PR0000797,P000838,J000005,LOWER,,False,False,True,
PR0000798,P000839,J000005,LOWER,,False,False,True,
PR0000799,P000840,J000005,LOWER,B1,True,True,False,
PR0000800,P000841,J000005,LOWER,B1,True,True,True,
PR0000801,P000842,J000005,LOWER,B1,True,True,True,
PR0000802,P000843,J000005,LOWER,B1,True,True,True,
PR0000803,P000844,J000005,LOWER,B2,True,True,True,
PR0000804,P000845,J000005,LOWER,B2,True,True,True,
PR0000805,P000846,J000005,LOWER,B2,True,True,True,
PR0000806,P000847,J000005,LOWER,B2,True,False,True,
PR0000807,P000848,J000005,LOWER,,False,False,True,
PR0000808,P000852,J000005,LOWER,B1,True,True,True,
PR0000809,P000853,J000005,LOWER,B1,True,True,True,
PR0000810,P000854,J000005,LOWER,B2,True,True,True,
PR0000811,P000855,J000005,LOWER,B2,True,True,True,
PR0000812,P000856,J000005,LOWER,B2,True,True,True,
PR0000813,P000857,J000005,LOWER,,True,False,True,
PR0000814,P000858,J000005,LOWER,B2,False,False,True,
PR0000815,P000859,J000005,LOWER,,False,False,True,
PR0000816,P000860,J000005,LOWER,B2,True,True,False,
PR0000817,P000861,J000005,LOWER,B2,True,True,True,
PR0000818,P000862,J000005,LOWER,B1,True,True,True,
PR0000819,P000863,J000005,LOWER,B1,True,True,True,
PR0000820,P000864,J000005,LOWER,B1,True,True,True,
PR0000821,P000865,J000005,LOWER,B1,True,True,True,
PR0000822,P000866,J000005,LOWER,B2,True,True,True,
PR0000823,P000867,J000005,LOWER,,True,False,True,
PR0000824,P000868,J000005,LOWER,,False,False,True,
PR0000825,P000869,J000005,LOWER,B2,False,False,True,
PR0000826,P000870,J000005,LOWER,B2,True,True,True,
PR0000827,P000871,J000005,LOWER,B2,True,True,True,
PR0000828,P000872,J000005,LOWER,B2,True,True,True,
PR0000829,P000873,J000005,LOWER,B2,True,True,True,
PR0000830,P000874,J000005,LOWER,S1,True,True,True,
PR0000831,P000875,J000005,LOWER,S1,True,True,True,
PR0000832,P000876,J000005,LOWER,B1,True,True,True,
PR0000833,P000877,J000005,LOWER,,True,False,True,
PR0000834,P000878,J000005,LOWER,,False,False,True,
PR0000835,P000879,J000005,LOWER,,False,False,True,
PR0000836,P000880,J000005,LOWER,B2,True,True,False,
PR0000837,P000881,J000005,LOWER,B2,True,True,True,
PR0000838,P000882,J000005,LOWER,B2,True,True,True,
PR0000839,P000883,J000005,LOWER,B2,True,True,True,
PR0000840,P000884,J000005,LOWER,B2,True,True,True,
PR0000841,P000885,J000005,LOWER,B2,True,True,True,
PR0000842,P000886,J000005,LOWER,B2,True,True,True,
PR0000843,P000887,J000005,LOWER,,True,False,True,
PR0000844,P000888,J000005,LOWER,,False,False,True,
PR0000845,P000889,J000005,LOWER,,False,False,True,
PR0000846,P000890,J000005,LOWER,B1,True,True,True,
PR0000847,P000891,J000005,LOWER,B2,True,True,True,
PR0000848,P000892,J000005,LOWER,B2,True,True,True,
PR0000849,P000893,J000005,LOWER,B2,True,True,True,
PR0000850,P000894,J000005,LOWER,B2,True,True,True,
PR0000851,P000895,J000005,LOWER,B2,True,True,True,
PR0000852,P000896,J000005,LOWER,B2,True,True,True,
PR0000853,P000897,J000005,LOWER,,True,False,True,
PR0000854,P000901,J000005,LOWER,B2,True,True,True,
PR0000855,P000902,J000005,LOWER,B2,True,True,True,
PR0000856,P000903,J000005,LOWER,B2,True,True,True,
PR0000857,P000904,J000005,LOWER,B2,True,True,True,
PR0000858,P000905,J000005,LOWER,B1,True,True,True,Synthetic child is part of a family group.
PR0000859,P000906,J000005,LOWER,B1,True,True,True,
PR0000860,P000907,J000005,LOWER,,True,False,True,
PR0000861,P000908,J000005,LOWER,,False,False,True,
PR0000862,P000912,J000005,LOWER,B1,True,True,True,
PR0000863,P000913,J000005,LOWER,B1,True,True,True,
PR0000864,P000914,J000005,LOWER,B1,True,True,True,
PR0000865,P000915,J000005,LOWER,B1,True,True,True,
PR0000866,P000916,J000005,LOWER,B1,True,True,True,
PR0000867,P000917,J000005,LOWER,,True,False,True,
