seat_id,coach_id,coach_number,seat_number,berth_type,row_number,position,is_window,is_aisle
SE0000406,CO000007,S1,54,SIDE_UPPER,11,SIDE,False,False
SE0000407,CO000007,S1,55,SIDE_LOWER,12,SIDE,False,False
SE0000408,CO000007,S1,56,SIDE_UPPER,12,SIDE,False,False
SE0000409,CO000007,S1,57,SIDE_LOWER,13,SIDE,False,False
SE0000410,CO000007,S1,58,SIDE_UPPER,13,SIDE,False,False
SE0000411,CO000007,S1,59,SIDE_LOWER,14,SIDE,False,False
SE0000412,CO000007,S1,60,SIDE_UPPER,14,SIDE,False,False
SE0000413,CO000007,S1,61,SIDE_LOWER,15,SIDE,False,False
SE0000414,CO000007,S1,62,SIDE_UPPER,15,SIDE,False,False
SE0000415,CO000007,S1,63,SIDE_LOWER,16,SIDE,False,False
SE0000416,CO000007,S1,64,SIDE_UPPER,16,SIDE,False,False
SE0000417,CO000007,S1,65,SIDE_LOWER,17,SIDE,False,False
SE0000418,CO000007,S1,66,SIDE_UPPER,17,SIDE,False,False
SE0000419,CO000007,S1,67,SIDE_LOWER,18,SIDE,False,False
SE0000420,CO000007,S1,68,SIDE_UPPER,18,SIDE,False,False
SE0000421,CO000007,S1,69,SIDE_LOWER,19,SIDE,False,False
SE0000422,CO000007,S1,70,SIDE_UPPER,19,SIDE,False,False
SE0000423,CO000007,S1,71,SIDE_LOWER,20,SIDE,False,False
SE0000424,CO000007,S1,72,SIDE_UPPER,20,SIDE,False,False
SE0000425,CO000008,S2,1,LOWER,1,WINDOW,True,False
SE0000426,CO000008,S2,2,MIDDLE,1,MIDDLE,False,False
SE0000427,CO000008,S2,3,UPPER,1,AISLE,False,True
SE0000428,CO000008,S2,4,LOWER,1,WINDOW,True,False
SE0000429,CO000008,S2,5,MIDDLE,1,MIDDLE,False,False
SE0000430,CO000008,S2,6,UPPER,1,AISLE,False,True
SE0000431,CO000008,S2,7,LOWER,2,WINDOW,True,False
SE0000432,CO000008,S2,8,MIDDLE,2,MIDDLE,False,False
SE0000433,CO000008,S2,9,UPPER,2,AISLE,False,True
SE0000434,CO000008,S2,10,LOWER,2,WINDOW,True,False
SE0000435,CO000008,S2,11,MIDDLE,2,MIDDLE,False,False
SE0000436,CO000008,S2,12,UPPER,2,AISLE,False,True
SE0000437,CO000008,S2,13,LOWER,3,WINDOW,True,False
SE0000438,CO000008,S2,14,MIDDLE,3,MIDDLE,False,False
SE0000439,CO000008,S2,15,UPPER,3,AISLE,False,True
SE0000440,CO000008,S2,16,LOWER,3,WINDOW,True,False
SE0000441,CO000008,S2,17,MIDDLE,3,MIDDLE,False,False
SE0000442,CO000008,S2,18,UPPER,3,AISLE,False,True
SE0000443,CO000008,S2,19,LOWER,4,WINDOW,True,False
SE0000444,CO000008,S2,20,MIDDLE,4,MIDDLE,False,False
SE0000445,CO000008,S2,21,UPPER,4,AISLE,False,True
SE0000446,CO000008,S2,22,LOWER,4,WINDOW,True,False
SE0000447,CO000008,S2,23,MIDDLE,4,MIDDLE,False,False
SE0000448,CO000008,S2,24,UPPER,4,AISLE,False,True
SE0000449,CO000008,S2,25,LOWER,5,WINDOW,True,False
SE0000450,CO000008,S2,26,MIDDLE,5,MIDDLE,False,False
SE0000451,CO000008,S2,27,UPPER,5,AISLE,False,True
SE0000452,CO000008,S2,28,LOWER,5,WINDOW,True,False
SE0000453,CO000008,S2,29,MIDDLE,5,MIDDLE,False,False
SE0000454,CO000008,S2,30,UPPER,5,AISLE,False,True
SE0000455,CO000008,S2,31,LOWER,6,WINDOW,True,False
SE0000456,CO000008,S2,32,MIDDLE,6,MIDDLE,False,False
SE0000457,CO000008,S2,33,UPPER,6,AISLE,False,True
SE0000458,CO000008,S2,34,LOWER,6,WINDOW,True,False
SE0000459,CO000008,S2,35,MIDDLE,6,MIDDLE,False,False
SE0000460,CO000008,S2,36,UPPER,6,AISLE,False,True
SE0000461,CO000008,S2,37,LOWER,7,WINDOW,True,False
SE0000462,CO000008,S2,38,MIDDLE,7,MIDDLE,False,False
SE0000463,CO000008,S2,39,UPPER,7,AISLE,False,True
SE0000464,CO000008,S2,40,LOWER,7,WINDOW,True,False
SE0000465,CO000008,S2,41,MIDDLE,7,MIDDLE,False,False
SE0000466,CO000008,S2,42,UPPER,7,AISLE,False,True
SE0000467,CO000008,S2,43,LOWER,8,WINDOW,True,False
SE0000468,CO000008,S2,44,MIDDLE,8,MIDDLE,False,False
SE0000469,CO000008,S2,45,UPPER,8,AISLE,False,True
SE0000470,CO000008,S2,46,LOWER,8,WINDOW,True,False
SE0000471,CO000008,S2,47,MIDDLE,8,MIDDLE,False,False
SE0000472,CO000008,S2,48,UPPER,8,AISLE,False,True
SE0000473,CO000008,S2,49,SIDE_LOWER,9,SIDE,False,False
SE0000474,CO000008,S2,50,SIDE_UPPER,9,SIDE,False,False
SE0000475,CO000008,S2,51,SIDE_LOWER,10,SIDE,False,False
SE0000476,CO000008,S2,52,SIDE_UPPER,10,SIDE,False,False
SE0000477,CO000008,S2,53,SIDE_LOWER,11,SIDE,False,False
SE0000478,CO000008,S2,54,SIDE_UPPER,11,SIDE,False,False
SE0000479,CO000008,S2,55,SIDE_LOWER,12,SIDE,False,False
SE0000480,CO000008,S2,56,SIDE_UPPER,12,SIDE,False,False
SE0000481,CO000008,S2,57,SIDE_LOWER,13,SIDE,False,False
SE0000482,CO000008,S2,58,SIDE_UPPER,13,SIDE,False,False
SE0000483,CO000008,S2,59,SIDE_LOWER,14,SIDE,False,False
SE0000484,CO000008,S2,60,SIDE_UPPER,14,SIDE,False,False
SE0000485,CO000008,S2,61,SIDE_LOWER,15,SIDE,False,False
SE0000486,CO000008,S2,62,SIDE_UPPER,15,SIDE,False,False
SE0000487,CO000008,S2,63,SIDE_LOWER,16,SIDE,False,False
SE0000488,CO000008,S2,64,SIDE_UPPER,16,SIDE,False,False
SE0000489,CO000008,S2,65,SIDE_LOWER,17,SIDE,False,False
SE0000490,CO000008,S2,66,SIDE_UPPER,17,SIDE,False,False
SE0000491,CO000008,S2,67,SIDE_LOWER,18,SIDE,False,False
SE0000492,CO000008,S2,68,SIDE_UPPER,18,SIDE,False,False
SE0000493,CO000008,S2,69,SIDE_LOWER,19,SIDE,False,False
SE0000494,CO000008,S2,70,SIDE_UPPER,19,SIDE,False,False
SE0000495,CO000008,S2,71,SIDE_LOWER,20,SIDE,False,False
SE0000496,CO000008,S2,72,SIDE_UPPER,20,SIDE,False,False
SE0000497,CO000009,S3,1,LOWER,1,WINDOW,True,False
SE0000498,CO000009,S3,2,MIDDLE,1,MIDDLE,False,False
SE0000499,CO000009,S3,3,UPPER,1,AISLE,False,True
SE0000500,CO000009,S3,4,LOWER,1,WINDOW,True,False
SE0000501,CO000009,S3,5,MIDDLE,1,MIDDLE,False,False
SE0000502,CO000009,S3,6,UPPER,1,AISLE,False,True
SE0000503,CO000009,S3,7,LOWER,2,WINDOW,True,False
SE0000504,CO000009,S3,8,MIDDLE,2,MIDDLE,False,False
SE0000505,CO000009,S3,9,UPPER,2,AISLE,False,True
SE0000506,CO000009,S3,10,LOWER,2,WINDOW,True,False
SE0000507,CO000009,S3,11,MIDDLE,2,MIDDLE,False,False
SE0000508,CO000009,S3,12,UPPER,2,AISLE,False,True
SE0000509,CO000009,S3,13,LOWER,3,WINDOW,True,False
SE0000510,CO000009,S3,14,MIDDLE,3,MIDDLE,False,False
SE0000511,CO000009,S3,15,UPPER,3,AISLE,False,True
SE0000512,CO000009,S3,16,LOWER,3,WINDOW,True,False
SE0000513,CO000009,S3,17,MIDDLE,3,MIDDLE,False,False
SE0000514,CO000009,S3,18,UPPER,3,AISLE,False,True
SE0000515,CO000009,S3,19,LOWER,4,WINDOW,True,False
SE0000516,CO000009,S3,20,MIDDLE,4,MIDDLE,False,False
SE0000517,CO000009,S3,21,UPPER,4,AISLE,False,True
SE0000518,CO000009,S3,22,LOWER,4,WINDOW,True,False
SE0000519,CO000009,S3,23,MIDDLE,4,MIDDLE,False,False
SE0000520,CO000009,S3,24,UPPER,4,AISLE,False,True
SE0000521,CO000009,S3,25,LOWER,5,WINDOW,True,False
SE0000522,CO000009,S3,26,MIDDLE,5,MIDDLE,False,False
SE0000523,CO000009,S3,27,UPPER,5,AISLE,False,True
SE0000524,CO000009,S3,28,LOWER,5,WINDOW,True,False
SE0000525,CO000009,S3,29,MIDDLE,5,MIDDLE,False,False
SE0000526,CO000009,S3,30,UPPER,5,AISLE,False,True
SE0000527,CO000009,S3,31,LOWER,6,WINDOW,True,False
SE0000528,CO000009,S3,32,MIDDLE,6,MIDDLE,False,False
SE0000529,CO000009,S3,33,UPPER,6,AISLE,False,True
SE0000530,CO000009,S3,34,LOWER,6,WINDOW,True,False
SE0000531,CO000009,S3,35,MIDDLE,6,MIDDLE,False,False
SE0000532,CO000009,S3,36,UPPER,6,AISLE,False,True
SE0000533,CO000009,S3,37,LOWER,7,WINDOW,True,False
SE0000534,CO000009,S3,38,MIDDLE,7,MIDDLE,False,False
SE0000535,CO000009,S3,39,UPPER,7,AISLE,False,True
SE0000536,CO000009,S3,40,LOWER,7,WINDOW,True,False
SE0000537,CO000009,S3,41,MIDDLE,7,MIDDLE,False,False
SE0000538,CO000009,S3,42,UPPER,7,AISLE,False,True
SE0000539,CO000009,S3,43,LOWER,8,WINDOW,True,False
SE0000540,CO000009,S3,44,MIDDLE,8,MIDDLE,False,False
SE0000541,CO000009,S3,45,UPPER,8,AISLE,False,True
SE0000542,CO000009,S3,46,LOWER,8,WINDOW,True,False
SE0000543,CO000009,S3,47,MIDDLE,8,MIDDLE,False,False
SE0000544,CO000009,S3,48,UPPER,8,AISLE,False,True
SE0000545,CO000009,S3,49,SIDE_LOWER,9,SIDE,False,False
SE0000546,CO000009,S3,50,SIDE_UPPER,9,SIDE,False,False
SE0000547,CO000009,S3,51,SIDE_LOWER,10,SIDE,False,False
SE0000548,CO000009,S3,52,SIDE_UPPER,10,SIDE,False,False
SE0000549,CO000009,S3,53,SIDE_LOWER,11,SIDE,False,False
SE0000550,CO000009,S3,54,SIDE_UPPER,11,SIDE,False,False
SE0000551,CO000009,S3,55,SIDE_LOWER,12,SIDE,False,False
SE0000552,CO000009,S3,56,SIDE_UPPER,12,SIDE,False,False
SE0000553,CO000009,S3,57,SIDE_LOWER,13,SIDE,False,False
SE0000554,CO000009,S3,58,SIDE_UPPER,13,SIDE,False,False
SE0000555,CO000009,S3,59,SIDE_LOWER,14,SIDE,False,False
SE0000556,CO000009,S3,60,SIDE_UPPER,14,SIDE,False,False
SE0000557,CO000009,S3,61,SIDE_LOWER,15,SIDE,False,False
SE0000558,CO000009,S3,62,SIDE_UPPER,15,SIDE,False,False
SE0000559,CO000009,S3,63,SIDE_LOWER,16,SIDE,False,False
SE0000560,CO000009,S3,64,SIDE_UPPER,16,SIDE,False,False
SE0000561,CO000009,S3,65,SIDE_LOWER,17,SIDE,False,False
SE0000562,CO000009,S3,66,SIDE_UPPER,17,SIDE,False,False
SE0000563,CO000009,S3,67,SIDE_LOWER,18,SIDE,False,False
SE0000564,CO000009,S3,68,SIDE_UPPER,18,SIDE,False,False
SE0000565,CO000009,S3,69,SIDE_LOWER,19,SIDE,False,False
SE0000566,CO000009,S3,70,SIDE_UPPER,19,SIDE,False,False
SE0000567,CO000009,S3,71,SIDE_LOWER,20,SIDE,False,False
SE0000568,CO000009,S3,72,SIDE_UPPER,20,SIDE,False,False
SE0000569,CO000010,S4,1,LOWER,1,WINDOW,True,False
SE0000570,CO000010,S4,2,MIDDLE,1,MIDDLE,False,False
SE0000571,CO000010,S4,3,UPPER,1,AISLE,False,True
SE0000572,CO000010,S4,4,LOWER,1,WINDOW,True,False
SE0000573,CO000010,S4,5,MIDDLE,1,MIDDLE,False,False
SE0000574,CO000010,S4,6,UPPER,1,AISLE,False,True
SE0000575,CO000010,S4,7,LOWER,2,WINDOW,True,False
SE0000576,CO000010,S4,8,MIDDLE,2,MIDDLE,False,False
SE0000577,CO000010,S4,9,UPPER,2,AISLE,False,True
SE0000578,CO000010,S4,10,LOWER,2,WINDOW,True,False
SE0000579,CO000010,S4,11,MIDDLE,2,MIDDLE,False,False
SE0000580,CO000010,S4,12,UPPER,2,AISLE,False,True
SE0000581,CO000010,S4,13,LOWER,3,WINDOW,True,False
SE0000582,CO000010,S4,14,MIDDLE,3,MIDDLE,False,False
SE0000583,CO000010,S4,15,UPPER,3,AISLE,False,True
SE0000584,CO000010,S4,16,LOWER,3,WINDOW,True,False
SE0000585,CO000010,S4,17,MIDDLE,3,MIDDLE,False,False
SE0000586,CO000010,S4,18,UPPER,3,AISLE,False,True
SE0000587,CO000010,S4,19,LOWER,4,WINDOW,True,False
SE0000588,CO000010,S4,20,MIDDLE,4,MIDDLE,False,False
SE0000589,CO000010,S4,21,UPPER,4,AISLE,False,True
SE0000590,CO000010,S4,22,LOWER,4,WINDOW,True,False
SE0000591,CO000010,S4,23,MIDDLE,4,MIDDLE,False,False
SE0000592,CO000010,S4,24,UPPER,4,AISLE,False,True
SE0000593,CO000010,S4,25,LOWER,5,WINDOW,True,False
SE0000594,CO000010,S4,26,MIDDLE,5,MIDDLE,False,False
SE0000595,CO000010,S4,27,UPPER,5,AISLE,False,True
SE0000596,CO000010,S4,28,LOWER,5,WINDOW,True,False
SE0000597,CO000010,S4,29,MIDDLE,5,MIDDLE,False,False
SE0000598,CO000010,S4,30,UPPER,5,AISLE,False,True
SE0000599,CO000010,S4,31,LOWER,6,WINDOW,True,False
SE0000600,CO000010,S4,32,MIDDLE,6,MIDDLE,False,False
SE0000601,CO000010,S4,33,UPPER,6,AISLE,False,True
SE0000602,CO000010,S4,34,LOWER,6,WINDOW,True,False
SE0000603,CO000010,S4,35,MIDDLE,6,MIDDLE,False,False
SE0000604,CO000010,S4,36,UPPER,6,AISLE,False,True
SE0000605,CO000010,S4,37,LOWER,7,WINDOW,True,False
SE0000606,CO000010,S4,38,MIDDLE,7,MIDDLE,False,False
SE0000607,CO000010,S4,39,UPPER,7,AISLE,False,True
SE0000608,CO000010,S4,40,LOWER,7,WINDOW,True,False
SE0000609,CO000010,S4,41,MIDDLE,7,MIDDLE,False,False
SE0000610,CO000010,S4,42,UPPER,7,AISLE,False,True
SE0000611,CO000010,S4,43,LOWER,8,WINDOW,True,False
SE0000612,CO000010,S4,44,MIDDLE,8,MIDDLE,False,False
SE0000613,CO000010,S4,45,UPPER,8,AISLE,False,True
SE0000614,CO000010,S4,46,LOWER,8,WINDOW,True,False
SE0000615,CO000010,S4,47,MIDDLE,8,MIDDLE,False,False
SE0000616,CO000010,S4,48,UPPER,8,AISLE,False,True
SE0000617,CO000010,S4,49,SIDE_LOWER,9,SIDE,False,False
SE0000618,CO000010,S4,50,SIDE_UPPER,9,SIDE,False,False
SE0000619,CO000010,S4,51,SIDE_LOWER,10,SIDE,False,False
SE0000620,CO000010,S4,52,SIDE_UPPER,10,SIDE,False,False
SE0000621,CO000010,S4,53,SIDE_LOWER,11,SIDE,False,False
SE0000622,CO000010,S4,54,SIDE_UPPER,11,SIDE,False,False
SE0000623,CO000010,S4,55,SIDE_LOWER,12,SIDE,False,False
SE0000624,CO000010,S4,56,SIDE_UPPER,12,SIDE,False,False
SE0000625,CO000010,S4,57,SIDE_LOWER,13,SIDE,False,False
SE0000626,CO000010,S4,58,SIDE_UPPER,13,SIDE,False,False
SE0000627,CO000010,S4,59,SIDE_LOWER,14,SIDE,False,False
SE0000628,CO000010,S4,60,SIDE_UPPER,14,SIDE,False,False
SE0000629,CO000010,S4,61,SIDE_LOWER,15,SIDE,False,False
SE0000630,CO000010,S4,62,SIDE_UPPER,15,SIDE,False,False
SE0000631,CO000010,S4,63,SIDE_LOWER,16,SIDE,False,False
SE0000632,CO000010,S4,64,SIDE_UPPER,16,SIDE,False,False
SE0000633,CO000010,S4,65,SIDE_LOWER,17,SIDE,False,False
SE0000634,CO000010,S4,66,SIDE_UPPER,17,SIDE,False,False
SE0000635,CO000010,S4,67,SIDE_LOWER,18,SIDE,False,False
SE0000636,CO000010,S4,68,SIDE_UPPER,18,SIDE,False,False
SE0000637,CO000010,S4,69,SIDE_LOWER,19,SIDE,False,False
SE0000638,CO000010,S4,70,SIDE_UPPER,19,SIDE,False,False
SE0000639,CO000010,S4,71,SIDE_LOWER,20,SIDE,False,False
SE0000640,CO000010,S4,72,SIDE_UPPER,20,SIDE,False,False
SE0000641,CO000011,S5,1,LOWER,1,WINDOW,True,False
SE0000642,CO000011,S5,2,MIDDLE,1,MIDDLE,False,False
SE0000643,CO000011,S5,3,UPPER,1,AISLE,False,True
SE0000644,CO000011,S5,4,LOWER,1,WINDOW,True,False
SE0000645,CO000011,S5,5,MIDDLE,1,MIDDLE,False,False
SE0000646,CO000011,S5,6,UPPER,1,AISLE,False,True
SE0000647,CO000011,S5,7,LOWER,2,WINDOW,True,False
SE0000648,CO000011,S5,8,MIDDLE,2,MIDDLE,False,False
SE0000649,CO000011,S5,9,UPPER,2,AISLE,False,True
SE0000650,CO000011,S5,10,LOWER,2,WINDOW,True,False
SE0000651,CO000011,S5,11,MIDDLE,2,MIDDLE,False,False
SE0000652,CO000011,S5,12,UPPER,2,AISLE,False,True
SE0000653,CO000011,S5,13,LOWER,3,WINDOW,True,False
SE0000654,CO000011,S5,14,MIDDLE,3,MIDDLE,False,False
SE0000655,CO000011,S5,15,UPPER,3,AISLE,False,True
SE0000656,CO000011,S5,16,LOWER,3,WINDOW,True,False
SE0000657,CO000011,S5,17,MIDDLE,3,MIDDLE,False,False
SE0000658,CO000011,S5,18,UPPER,3,AISLE,False,True
SE0000659,CO000011,S5,19,LOWER,4,WINDOW,True,False
SE0000660,CO000011,S5,20,MIDDLE,4,MIDDLE,False,False
SE0000661,CO000011,S5,21,UPPER,4,AISLE,False,True
SE0000662,CO000011,S5,22,LOWER,4,WINDOW,True,False
SE0000663,CO000011,S5,23,MIDDLE,4,MIDDLE,False,False
SE0000664,CO000011,S5,24,UPPER,4,AISLE,False,True
SE0000665,CO000011,S5,25,LOWER,5,WINDOW,True,False
SE0000666,CO000011,S5,26,MIDDLE,5,MIDDLE,False,False
SE0000667,CO000011,S5,27,UPPER,5,AISLE,False,True
SE0000668,CO000011,S5,28,LOWER,5,WINDOW,True,False
SE0000669,CO000011,S5,29,MIDDLE,5,MIDDLE,False,False
SE0000670,CO000011,S5,30,UPPER,5,AISLE,False,True
SE0000671,CO000011,S5,31,LOWER,6,WINDOW,True,False
SE0000672,CO000011,S5,32,MIDDLE,6,MIDDLE,False,False
SE0000673,CO000011,S5,33,UPPER,6,AISLE,False,True
SE0000674,CO000011,S5,34,LOWER,6,WINDOW,True,False
SE0000675,CO000011,S5,35,MIDDLE,6,MIDDLE,False,False
SE0000676,CO000011,S5,36,UPPER,6,AISLE,False,True
SE0000677,CO000011,S5,37,LOWER,7,WINDOW,True,False
SE0000678,CO000011,S5,38,MIDDLE,7,MIDDLE,False,False
SE0000679,CO000011,S5,39,UPPER,7,AISLE,False,True
SE0000680,CO000011,S5,40,LOWER,7,WINDOW,True,False
SE0000681,CO000011,S5,41,MIDDLE,7,MIDDLE,False,False
SE0000682,CO000011,S5,42,UPPER,7,AISLE,False,True
SE0000683,CO000011,S5,43,LOWER,8,WINDOW,True,False
SE0000684,CO000011,S5,44,MIDDLE,8,MIDDLE,False,False
SE0000685,CO000011,S5,45,UPPER,8,AISLE,False,True
SE0000686,CO000011,S5,46,LOWER,8,WINDOW,True,False
SE0000687,CO000011,S5,47,MIDDLE,8,MIDDLE,False,False
SE0000688,CO000011,S5,48,UPPER,8,AISLE,False,True
SE0000689,CO000011,S5,49,SIDE_LOWER,9,SIDE,False,False
SE0000690,CO000011,S5,50,SIDE_UPPER,9,SIDE,False,False
SE0000691,CO000011,S5,51,SIDE_LOWER,10,SIDE,False,False
SE0000692,CO000011,S5,52,SIDE_UPPER,10,SIDE,False,False
SE0000693,CO000011,S5,53,SIDE_LOWER,11,SIDE,False,False
SE0000694,CO000011,S5,54,SIDE_UPPER,11,SIDE,False,False
SE0000695,CO000011,S5,55,SIDE_LOWER,12,SIDE,False,False
SE0000696,CO000011,S5,56,SIDE_UPPER,12,SIDE,False,False
SE0000697,CO000011,S5,57,SIDE_LOWER,13,SIDE,False,False
SE0000698,CO000011,S5,58,SIDE_UPPER,13,SIDE,False,False
SE0000699,CO000011,S5,59,SIDE_LOWER,14,SIDE,False,False
SE0000700,CO000011,S5,60,SIDE_UPPER,14,SIDE,False,False
SE0000701,CO000011,S5,61,SIDE_LOWER,15,SIDE,False,False
SE0000702,CO000011,S5,62,SIDE_UPPER,15,SIDE,False,False
SE0000703,CO000011,S5,63,SIDE_LOWER,16,SIDE,False,False
SE0000704,CO000011,S5,64,SIDE_UPPER,16,SIDE,False,False
SE0000705,CO000011,S5,65,SIDE_LOWER,17,SIDE,False,False
SE0000706,CO000011,S5,66,SIDE_UPPER,17,SIDE,False,False
SE0000707,CO000011,S5,67,SIDE_LOWER,18,SIDE,False,False
SE0000708,CO000011,S5,68,SIDE_UPPER,18,SIDE,False,False
SE0000709,CO000011,S5,69,SIDE_LOWER,19,SIDE,False,False
SE0000710,CO000011,S5,70,SIDE_UPPER,19,SIDE,False,False
SE0000711,CO000011,S5,71,SIDE_LOWER,20,SIDE,False,False
SE0000712,CO000011,S5,72,SIDE_UPPER,20,SIDE,False,False
SE0000713,CO000012,B1,1,LOWER,1,WINDOW,True,False
SE0000714,CO000012,B1,2,MIDDLE,1,MIDDLE,False,False
SE0000715,CO000012,B1,3,UPPER,1,AISLE,False,True
SE0000716,CO000012,B1,4,LOWER,1,WINDOW,True,False
SE0000717,CO000012,B1,5,MIDDLE,1,MIDDLE,False,False
SE0000718,CO000012,B1,6,UPPER,1,AISLE,False,True
SE0000719,CO000012,B1,7,LOWER,2,WINDOW,True,False
SE0000720,CO000012,B1,8,MIDDLE,2,MIDDLE,False,False
SE0000721,CO000012,B1,9,UPPER,2,AISLE,False,True
SE0000722,CO000012,B1,10,LOWER,2,WINDOW,True,False
SE0000723,CO000012,B1,11,MIDDLE,2,MIDDLE,False,False
SE0000724,CO000012,B1,12,UPPER,2,AISLE,False,True
SE0000725,CO000012,B1,13,LOWER,3,WINDOW,True,False
SE0000726,CO000012,B1,14,MIDDLE,3,MIDDLE,False,False
SE0000727,CO000012,B1,15,UPPER,3,AISLE,False,True
SE0000728,CO000012,B1,16,LOWER,3,WINDOW,True,False
SE0000729,CO000012,B1,17,MIDDLE,3,MIDDLE,False,False
SE0000730,CO000012,B1,18,UPPER,3,AISLE,False,True
SE0000731,CO000012,B1,19,LOWER,4,WINDOW,True,False
SE0000732,CO000012,B1,20,MIDDLE,4,MIDDLE,False,False
SE0000733,CO000012,B1,21,UPPER,4,AISLE,False,True
SE0000734,CO000012,B1,22,LOWER,4,WINDOW,True,False
SE0000735,CO000012,B1,23,MIDDLE,4,MIDDLE,False,False
SE0000736,CO000012,B1,24,UPPER,4,AISLE,False,True
SE0000737,CO000012,B1,25,LOWER,5,WINDOW,True,False
SE0000738,CO000012,B1,26,MIDDLE,5,MIDDLE,False,False
SE0000739,CO000012,B1,27,UPPER,5,AISLE,False,True
SE0000740,CO000012,B1,28,LOWER,5,WINDOW,True,False
SE0000741,CO000012,B1,29,MIDDLE,5,MIDDLE,False,False
SE0000742,CO000012,B1,30,UPPER,5,AISLE,False,True
SE0000743,CO000012,B1,31,LOWER,6,WINDOW,True,False
SE0000744,CO000012,B1,32,MIDDLE,6,MIDDLE,False,False
SE0000745,CO000012,B1,33,UPPER,6,AISLE,False,True
SE0000746,CO000012,B1,34,LOWER,6,WINDOW,True,False
SE0000747,CO000012,B1,35,MIDDLE,6,MIDDLE,False,False
SE0000748,CO000012,B1,36,UPPER,6,AISLE,False,True
SE0000749,CO000012,B1,37,LOWER,7,WINDOW,True,False
SE0000750,CO000012,B1,38,MIDDLE,7,MIDDLE,False,False
SE0000751,CO000012,B1,39,UPPER,7,AISLE,False,True
SE0000752,CO000012,B1,40,LOWER,7,WINDOW,True,False
SE0000753,CO000012,B1,41,MIDDLE,7,MIDDLE,False,False
SE0000754,CO000012,B1,42,UPPER,7,AISLE,False,True
SE0000755,CO000012,B1,43,LOWER,8,WINDOW,True,False
SE0000756,CO000012,B1,44,MIDDLE,8,MIDDLE,False,False
SE0000757,CO000012,B1,45,UPPER,8,AISLE,False,True
SE0000758,CO000012,B1,46,LOWER,8,WINDOW,True,False
SE0000759,CO000012,B1,47,MIDDLE,8,MIDDLE,False,False
SE0000760,CO000012,B1,48,UPPER,8,AISLE,False,True
SE0000761,CO000012,B1,49,SIDE_LOWER,9,SIDE,False,False
SE0000762,CO000012,B1,50,SIDE_UPPER,9,SIDE,False,False
SE0000763,CO000012,B1,51,SIDE_LOWER,10,SIDE,False,False
SE0000764,CO000012,B1,52,SIDE_UPPER,10,SIDE,False,False
SE0000765,CO000012,B1,53,SIDE_LOWER,11,SIDE,False,False
SE0000766,CO000012,B1,54,SIDE_UPPER,11,SIDE,False,False
SE0000767,CO000012,B1,55,SIDE_LOWER,12,SIDE,False,False
SE0000768,CO000012,B1,56,SIDE_UPPER,12,SIDE,False,False
SE0000769,CO000012,B1,57,SIDE_LOWER,13,SIDE,False,False
SE0000770,CO000012,B1,58,SIDE_UPPER,13,SIDE,False,False
SE0000771,CO000012,B1,59,SIDE_LOWER,14,SIDE,False,False
SE0000772,CO000012,B1,60,SIDE_UPPER,14,SIDE,False,False
SE0000773,CO000012,B1,61,SIDE_LOWER,15,SIDE,False,False
SE0000774,CO000012,B1,62,SIDE_UPPER,15,SIDE,False,False
SE0000775,CO000012,B1,63,SIDE_LOWER,16,SIDE,False,False
SE0000776,CO000012,B1,64,SIDE_UPPER,16,SIDE,False,False
SE0000777,CO000013,B2,1,LOWER,1,WINDOW,True,False
SE0000778,CO000013,B2,2,MIDDLE,1,MIDDLE,False,False
SE0000779,CO000013,B2,3,UPPER,1,AISLE,False,True
SE0000780,CO000013,B2,4,LOWER,1,WINDOW,True,False
SE0000781,CO000013,B2,5,MIDDLE,1,MIDDLE,False,False
SE0000782,CO000013,B2,6,UPPER,1,AISLE,False,True
SE0000783,CO000013,B2,7,LOWER,2,WINDOW,True,False
SE0000784,CO000013,B2,8,MIDDLE,2,MIDDLE,False,False
SE0000785,CO000013,B2,9,UPPER,2,AISLE,False,True
SE0000786,CO000013,B2,10,LOWER,2,WINDOW,True,False
SE0000787,CO000013,B2,11,MIDDLE,2,MIDDLE,False,False
SE0000788,CO000013,B2,12,UPPER,2,AISLE,False,True
SE0000789,CO000013,B2,13,LOWER,3,WINDOW,True,False
SE0000790,CO000013,B2,14,MIDDLE,3,MIDDLE,False,False
SE0000791,CO000013,B2,15,UPPER,3,AISLE,False,True
SE0000792,CO000013,B2,16,LOWER,3,WINDOW,True,False
SE0000793,CO000013,B2,17,MIDDLE,3,MIDDLE,False,False
SE0000794,CO000013,B2,18,UPPER,3,AISLE,False,True
SE0000795,CO000013,B2,19,LOWER,4,WINDOW,True,False
SE0000796,CO000013,B2,20,MIDDLE,4,MIDDLE,False,False
SE0000797,CO000013,B2,21,UPPER,4,AISLE,False,True
SE0000798,CO000013,B2,22,LOWER,4,WINDOW,True,False
SE0000799,CO000013,B2,23,MIDDLE,4,MIDDLE,False,False
SE0000800,CO000013,B2,24,UPPER,4,AISLE,False,True
SE0000801,CO000013,B2,25,LOWER,5,WINDOW,True,False
SE0000802,CO000013,B2,26,MIDDLE,5,MIDDLE,False,False
SE0000803,CO000013,B2,27,UPPER,5,AISLE,False,True
SE0000804,CO000013,B2,28,LOWER,5,WINDOW,True,False
SE0000805,CO000013,B2,29,MIDDLE,5,MIDDLE,False,False
SE0000806,CO000013,B2,30,UPPER,5,AISLE,False,True
